run,TestCaseNo,region,filter,n_input,n_kept,iou,precision,recall,f1
768,768,GRCh38_notinalldifficultregions,corrected,787,565,0.29094988780852654,0.6884955752212389,0.3350559862187769,0.45075318655851676
768,768,GRCh38_notinalldifficultregions,legacy,787,783,0.33516483516483514,0.6232439335887612,0.42032730404823426,0.5020576131687242
768,768,GRCh38_notinalllowmapandsegdupregions,corrected,787,782,0.33447802197802196,0.6227621483375959,0.41946597760551246,0.5012866700977869
768,768,GRCh38_notinalllowmapandsegdupregions,legacy,787,787,0.33516106922549693,0.6213468869123253,0.42118863049095606,0.5020533880903492
768,768,GRCh38_notinsegdups,corrected,787,782,0.33447802197802196,0.6227621483375959,0.41946597760551246,0.5012866700977869
768,768,GRCh38_notinsegdups,legacy,787,787,0.33516106922549693,0.6213468869123253,0.42118863049095606,0.5020533880903492
768,768,GRCh38_segdups,corrected,787,5,0.001718213058419244,0.4,0.0017226528854435831,0.003430531732418525
768,768,GRCh38_segdups,legacy,787,470,0.2144452717795979,0.6127659574468085,0.24806201550387597,0.35315757204169224
769,769,GRCh38_alldifficultregions,corrected,1128,296,0.21619365609348914,0.875,0.223083548664944,0.35552505147563485
769,769,GRCh38_alldifficultregions,legacy,1128,1032,0.7699757869249395,0.9244186046511628,0.8217054263565892,0.8700410396716827
769,769,GRCh38_alllowmapandsegdupregions,corrected,1128,40,0.030017152658662092,0.875,0.030146425495262703,0.058284762697751874
769,769,GRCh38_alllowmapandsegdupregions,legacy,1128,831,0.6341263330598852,0.9302045728038508,0.6658053402239449,0.7761044176706827
769,769,GRCh38_notinalldifficultregions,corrected,1128,832,0.6525704809286899,0.9459134615384616,0.67786391042205,0.789764174611139
769,769,GRCh38_notinalldifficultregions,legacy,1128,1123,0.8374899436846339,0.9269813000890472,0.896640826873385,0.9115586690017512
769,769,GRCh38_notinalllowmapandsegdupregions,corrected,1128,1088,0.8166397415185783,0.9292279411764706,0.8708010335917312,0.8990662516674076
769,769,GRCh38_notinalllowmapandsegdupregions,legacy,1128,1128,0.8415124698310539,0.9273049645390071,0.9009474590869939,0.9139362166885103
769,769,GRCh38_notinsegdups,corrected,1128,1093,0.8206785137318255,0.929551692589204,0.8751076658053403,0.90150842945874
769,769,GRCh38_notinsegdups,legacy,1128,1128,0.8415124698310539,0.9273049645390071,0.9009474590869939,0.9139362166885103
769,769,GRCh38_segdups,corrected,1128,35,0.025728987993138937,0.8571428571428571,0.025839793281653745,0.05016722408026756
769,769,GRCh38_segdups,legacy,1128,659,0.5103734439834025,0.9332321699544764,0.5297157622739018,0.6758241758241759
770,770,GRCh38_alldifficultregions,corrected,1125,295,0.21333333333333335,0.8677966101694915,0.22049956933677864,0.3516483516483516
770,770,GRCh38_alldifficultregions,legacy,1125,1029,0.752,0.9135082604470359,0.8096468561584841,0.8584474885844748
770,770,GRCh38_alllowmapandsegdupregions,corrected,1125,42,0.0290846877673225,0.8095238095238095,0.029285099052540915,0.05652535328345802
770,770,GRCh38_alllowmapandsegdupregions,legacy,1125,825,0.6199021207177814,0.9212121212121213,0.6546080964685616,0.7653575025176234
770,770,GRCh38_notinalldifficultregions,corrected,1125,830,0.6373355263157895,0.9337349397590361,0.6675279931093885,0.7785032646911101
770,770,GRCh38_notinalldifficultregions,legacy,1125,1120,0.8175298804780876,0.9160714285714285,0.8837209302325582,0.8996054362121877
770,770,GRCh38_notinalllowmapandsegdupregions,corrected,1125,1083,0.7995188452285485,0.9205909510618652,0.8587424633936261,0.8885918003565062
770,770,GRCh38_notinalllowmapandsegdupregions,legacy,1125,1125,0.8215139442231075,0.9164444444444444,0.8880275624461671,0.9020122484689413
770,770,GRCh38_notinsegdups,corrected,1125,1088,0.8035284683239775,0.9209558823529411,0.8630490956072352,0.8910626945309026
770,770,GRCh38_notinsegdups,legacy,1125,1125,0.8215139442231075,0.9164444444444444,0.8880275624461671,0.9020122484689413
770,770,GRCh38_segdups,corrected,1125,37,0.02480752780153978,0.7837837837837838,0.024978466838931956,0.04841402337228715
770,770,GRCh38_segdups,legacy,1125,655,0.4971145919208574,0.9206106870229007,0.5193798449612403,0.6640969162995595
771,771,GRCh38_alldifficultregions,corrected,1125,295,0.21333333333333335,0.8677966101694915,0.22049956933677864,0.3516483516483516
771,771,GRCh38_alldifficultregions,legacy,1125,1030,0.7513988808952837,0.912621359223301,0.8096468561584841,0.8580556823368325
771,771,GRCh38_alllowmapandsegdupregions,corrected,1125,40,0.02913453299057412,0.85,0.029285099052540915,0.05661948376353039
771,771,GRCh38_alllowmapandsegdupregions,legacy,1125,825,0.6212244897959184,0.9224242424242424,0.6554694229112834,0.7663645518630412
771,771,GRCh38_notinalldifficultregions,corrected,1125,830,0.6373355263157895,0.9337349397590361,0.6675279931093885,0.7785032646911101
771,771,GRCh38_notinalldifficultregions,legacy,1125,1120,0.8175298804780876,0.9160714285714285,0.8837209302325582,0.8996054362121877
771,771,GRCh38_notinalllowmapandsegdupregions,corrected,1125,1085,0.7982385908726981,0.9188940092165898,0.8587424633936261,0.88780053428317
771,771,GRCh38_notinalllowmapandsegdupregions,legacy,1125,1125,0.8215139442231075,0.9164444444444444,0.8880275624461671,0.9020122484689413
771,771,GRCh38_notinsegdups,corrected,1125,1090,0.8022417934347478,0.9192660550458716,0.8630490956072352,0.890270990670813
771,771,GRCh38_notinsegdups,legacy,1125,1125,0.8215139442231075,0.9164444444444444,0.8880275624461671,0.9020122484689413
771,771,GRCh38_segdups,corrected,1125,35,0.024850042844901457,0.8285714285714286,0.024978466838931956,0.048494983277591976
771,771,GRCh38_segdups,legacy,1125,652,0.49958643507030603,0.9263803680981595,0.5202411714039621,0.6662989520132377
772,772,GRCh38_alldifficultregions,corrected,1132,297,0.21601334445371143,0.8720538720538721,0.223083548664944,0.355281207133059
772,772,GRCh38_alldifficultregions,legacy,1132,1037,0.7697262479871175,0.9218900675024108,0.8234280792420328,0.8698817106460419
772,772,GRCh38_alllowmapandsegdupregions,corrected,1132,43,0.029940119760479042,0.813953488372093,0.030146425495262703,0.05813953488372093
772,772,GRCh38_alllowmapandsegdupregions,legacy,1132,835,0.6320523303352412,0.925748502994012,0.6658053402239449,0.7745490981963928
772,772,GRCh38_notinalldifficultregions,corrected,1132,835,0.6536868268434134,0.9449101796407186,0.6795865633074936,0.7905811623246495
772,772,GRCh38_notinalldifficultregions,legacy,1132,1127,0.8377510040160643,0.9254658385093167,0.8983634797588286,0.9117132867132867
772,772,GRCh38_notinalllowmapandsegdupregions,corrected,1132,1089,0.8189167340339532,0.9302112029384757,0.8725236864771748,0.9004444444444444
772,772,GRCh38_notinalllowmapandsegdupregions,legacy,1132,1132,0.8417670682730923,0.9257950530035336,0.9026701119724375,0.9140863497601396
772,772,GRCh38_notinsegdups,corrected,1132,1094,0.8229587712206953,0.9305301645338209,0.8768303186907838,0.9028824833702882
772,772,GRCh38_notinsegdups,legacy,1132,1132,0.8417670682730923,0.9257950530035336,0.9026701119724375,0.9140863497601396
772,772,GRCh38_segdups,corrected,1132,38,0.02566295979469632,0.7894736842105263,0.025839793281653745,0.0500417014178482
772,772,GRCh38_segdups,legacy,1132,661,0.5095277547638773,0.9304084720121029,0.5297157622739018,0.6750823271130625
773,773,GRCh38_alldifficultregions,corrected,1054,257,0.1996615905245347,0.9182879377431906,0.20327304048234282,0.33286318758815236
773,773,GRCh38_alldifficultregions,legacy,1054,961,0.7757322175732217,0.9646201873048907,0.7984496124031008,0.8737040527803959
773,773,GRCh38_alllowmapandsegdupregions,corrected,1054,26,0.01452991452991453,0.6538461538461539,0.014642549526270457,0.028643639427127218
773,773,GRCh38_alllowmapandsegdupregions,legacy,1054,772,0.627104377104377,0.9650259067357513,0.6416881998277347,0.7708225556130367
773,773,GRCh38_notinalldifficultregions,corrected,1054,797,0.6663829787234042,0.9824341279799247,0.6744186046511628,0.7997957099080694
773,773,GRCh38_notinalldifficultregions,legacy,1054,1049,0.8478260869565217,0.9666348903717826,0.8733850129198967,0.9176470588235294
773,773,GRCh38_notinalllowmapandsegdupregions,corrected,1054,1028,0.8441449031171019,0.9747081712062257,0.8630490956072352,0.9154865235267245
773,773,GRCh38_notinalllowmapandsegdupregions,legacy,1054,1054,0.8520066889632107,0.9667931688804554,0.8776916451335056,0.9200902934537246
773,773,GRCh38_notinsegdups,corrected,1054,1028,0.8441449031171019,0.9747081712062257,0.8630490956072352,0.9154865235267245
773,773,GRCh38_notinsegdups,legacy,1054,1054,0.8520066889632107,0.9667931688804554,0.8776916451335056,0.9200902934537246
773,773,GRCh38_segdups,corrected,1054,26,0.01452991452991453,0.6538461538461539,0.014642549526270457,0.028643639427127218
773,773,GRCh38_segdups,legacy,1054,616,0.5021132713440406,0.9642857142857143,0.5116279069767442,0.6685424873382104
774,774,GRCh38_alldifficultregions,corrected,1043,253,0.1952662721893491,0.9130434782608695,0.19896640826873385,0.32673267326732675
774,774,GRCh38_alldifficultregions,legacy,1043,948,0.7575,0.9588607594936709,0.7829457364341085,0.8620199146514936
774,774,GRCh38_alllowmapandsegdupregions,corrected,1043,22,0.013710368466152529,0.7272727272727273,0.013781223083548665,0.027049873203719356
774,774,GRCh38_alllowmapandsegdupregions,legacy,1043,764,0.6135792120704108,0.9581151832460733,0.6304909560723514,0.7605194805194804
774,774,GRCh38_notinalldifficultregions,corrected,1043,790,0.6519898391193903,0.9746835443037974,0.6632213608957795,0.7893388006150693
774,774,GRCh38_notinalldifficultregions,legacy,1043,1038,0.827930174563591,0.9595375722543352,0.8578811369509044,0.9058663028649385
774,774,GRCh38_notinalllowmapandsegdupregions,corrected,1043,1021,0.822890559732665,0.9647404505386875,0.8484065460809647,0.9028414298808431
774,774,GRCh38_notinalllowmapandsegdupregions,legacy,1043,1043,0.8320864505403158,0.959731543624161,0.8621877691645133,0.9083484573502723
774,774,GRCh38_notinsegdups,corrected,1043,1021,0.822890559732665,0.9647404505386875,0.8484065460809647,0.9028414298808431
774,774,GRCh38_notinsegdups,legacy,1043,1043,0.8320864505403158,0.959731543624161,0.8621877691645133,0.9083484573502723
774,774,GRCh38_segdups,corrected,1043,22,0.013710368466152529,0.7272727272727273,0.013781223083548665,0.027049873203719356
774,774,GRCh38_segdups,legacy,1043,605,0.49155405405405406,0.9619834710743802,0.5012919896640827,0.6591166477916196
775,775,GRCh38_alldifficultregions,corrected,1051,260,0.1991561181434599,0.9076923076923077,0.20327304048234282,0.3321604503870514
775,775,GRCh38_alldifficultregions,legacy,1051,958,0.7614297589359933,0.9561586638830898,0.788975021533161,0.8645587541293062
775,775,GRCh38_alllowmapandsegdupregions,corrected,1051,26,0.01452991452991453,0.6538461538461539,0.014642549526270457,0.028643639427127218
775,775,GRCh38_alllowmapandsegdupregions,legacy,1051,769,0.6204869857262805,0.9609882964889467,0.6365202411714039,0.7658031088082901
775,775,GRCh38_notinalldifficultregions,corrected,1051,791,0.6514382402707276,0.9734513274336283,0.6632213608957795,0.7889344262295083
775,775,GRCh38_notinalldifficultregions,legacy,1051,1046,0.8300165837479271,0.9569789674952199,0.8621877691645133,0.907113729043951
775,775,GRCh38_notinalllowmapandsegdupregions,corrected,1051,1025,0.8262322472848789,0.9648780487804878,0.8518518518518519,0.9048490393412626
775,775,GRCh38_notinalllowmapandsegdupregions,legacy,1051,1051,0.8341625207296849,0.9571836346336822,0.8664944013781223,0.9095840867992767
775,775,GRCh38_notinsegdups,corrected,1051,1025,0.8262322472848789,0.9648780487804878,0.8518518518518519,0.9048490393412626
775,775,GRCh38_notinsegdups,legacy,1051,1051,0.8341625207296849,0.9571836346336822,0.8664944013781223,0.9095840867992767
775,775,GRCh38_segdups,corrected,1051,26,0.01452991452991453,0.6538461538461539,0.014642549526270457,0.028643639427127218
775,775,GRCh38_segdups,legacy,1051,613,0.4983108108108108,0.9624796084828712,0.508182601205857,0.665163472378805
776,776,GRCh38_alldifficultregions,corrected,1039,246,0.1974468085106383,0.943089430894309,0.19982773471145565,0.3297796730632552
776,776,GRCh38_alldifficultregions,legacy,1039,947,0.7789029535864979,0.9746568109820486,0.7950043066322137,0.8757115749525618
776,776,GRCh38_alllowmapandsegdupregions,corrected,1039,19,0.012875536480686695,0.7894736842105263,0.012919896640826873,0.025423728813559324
776,776,GRCh38_alllowmapandsegdupregions,legacy,1039,760,0.6293469041560644,0.9763157894736842,0.6391042204995694,0.7725143154606975
776,776,GRCh38_notinalldifficultregions,corrected,1039,793,0.6672354948805461,0.9861286254728878,0.673557278208441,0.8004094165813715
776,776,GRCh38_notinalldifficultregions,legacy,1039,1034,0.8507588532883642,0.9758220502901354,0.8690783807062877,0.919362186788155
776,776,GRCh38_notinalllowmapandsegdupregions,corrected,1039,1020,0.8451776649746193,0.9794117647058823,0.8604651162790697,0.9160935350756534
776,776,GRCh38_notinalllowmapandsegdupregions,legacy,1039,1039,0.8549747048903878,0.9759384023099134,0.8733850129198967,0.9218181818181818
776,776,GRCh38_notinsegdups,corrected,1039,1021,0.8444632290786137,0.9784524975514202,0.8604651162790697,0.9156736938588451
776,776,GRCh38_notinsegdups,legacy,1039,1039,0.8549747048903878,0.9759384023099134,0.8733850129198967,0.9218181818181818
776,776,GRCh38_segdups,corrected,1039,18,0.01288659793814433,0.8333333333333334,0.012919896640826873,0.02544529262086514
776,776,GRCh38_segdups,legacy,1039,603,0.5038363171355499,0.9800995024875622,0.5090439276485789,0.6700680272108843
777,777,GRCh38_alldifficultregions,corrected,1711,536,0.18422889043963714,0.4925373134328358,0.22739018087855298,0.31113730111962284
777,777,GRCh38_alldifficultregions,legacy,1711,1579,0.557703240477544,0.6212792906903103,0.8449612403100775,0.7160583941605839
777,777,GRCh38_alllowmapandsegdupregions,corrected,1711,58,0.030431107354184278,0.6206896551724138,0.031007751937984496,0.059064807219032
777,777,GRCh38_alllowmapandsegdupregions,legacy,1711,1276,0.48055893074119077,0.6199059561128527,0.6813092161929372,0.6491588018054987
777,777,GRCh38_notinalldifficultregions,corrected,1711,1175,0.5318032786885246,0.6902127659574468,0.6985357450473729,0.6943493150684931
777,777,GRCh38_notinalldifficultregions,legacy,1711,1705,0.5957683741648107,0.6275659824046921,0.921619293712317,0.7466852756454989
777,777,GRCh38_notinalllowmapandsegdupregions,corrected,1711,1653,0.5853521126760564,0.6285541439806412,0.8949181739879414,0.738450604122246
777,777,GRCh38_notinalllowmapandsegdupregions,legacy,1711,1711,0.5982192543127435,0.6282875511396844,0.9259259259259259,0.7486072423398329
777,777,GRCh38_notinsegdups,corrected,1711,1658,0.5872747747747747,0.6290711700844391,0.8983634797588286,0.7399787158566868
777,777,GRCh38_notinsegdups,legacy,1711,1711,0.5982192543127435,0.6282875511396844,0.9259259259259259,0.7486072423398329
777,777,GRCh38_segdups,corrected,1711,53,0.02707275803722504,0.6037735849056604,0.02756244616709733,0.05271828665568369
777,777,GRCh38_segdups,legacy,1711,1014,0.4077669902912621,0.621301775147929,0.5426356589147286,0.5793103448275863
778,778,GRCh38_alldifficultregions,corrected,2561,735,0.16390423572744015,0.363265306122449,0.22997416020671835,0.28164556962025317
778,778,GRCh38_alldifficultregions,legacy,2561,2359,0.38965653375444137,0.41839762611275966,0.8501291989664083,0.5607954545454545
778,778,GRCh38_alllowmapandsegdupregions,corrected,2561,63,0.030303030303030304,0.5714285714285714,0.031007751937984496,0.0588235294117647
778,778,GRCh38_alllowmapandsegdupregions,legacy,2561,1926,0.34744652989960717,0.4132917964693666,0.6856158484065461,0.5157110463232912
778,778,GRCh38_notinalldifficultregions,corrected,2561,1826,0.375863657300783,0.44687842278203727,0.7028423772609819,0.5463675929025777
778,778,GRCh38_notinalldifficultregions,legacy,2561,2552,0.4091081593927894,0.4224137931034483,0.9285099052540913,0.5806625370320495
778,778,GRCh38_notinalllowmapandsegdupregions,corrected,2561,2498,0.40084226646248083,0.4191353082465973,0.9018087855297158,0.5722875102487018
778,778,GRCh38_notinalllowmapandsegdupregions,legacy,2561,2561,0.41038272072754833,0.4228816868410777,0.9328165374677002,0.5819451907576572
778,778,GRCh38_notinsegdups,corrected,2561,2503,0.40221967087638727,0.4198961246504195,0.905254091300603,0.5736899563318777
778,778,GRCh38_notinsegdups,legacy,2561,2561,0.41038272072754833,0.4228816868410777,0.9328165374677002,0.5819451907576572
778,778,GRCh38_segdups,corrected,2561,58,0.02695871946082561,0.5517241379310345,0.02756244616709733,0.05250205086136177
778,778,GRCh38_segdups,legacy,2561,1527,0.3093034583536288,0.4158480681074001,0.5469422911283376,0.4724702380952381
779,779,GRCh38_alldifficultregions,corrected,2601,784,0.15842763549731984,0.3392857142857143,0.22911283376399655,0.2735218508997429
779,779,GRCh38_alldifficultregions,legacy,2601,2393,0.38449552006232957,0.4124529878813205,0.8501291989664083,0.5554305008441194
779,779,GRCh38_alllowmapandsegdupregions,corrected,2601,64,0.030277544154751892,0.5625,0.031007751937984496,0.05877551020408163
779,779,GRCh38_alllowmapandsegdupregions,legacy,2601,1958,0.3426603529918209,0.4065372829417773,0.6856158484065461,0.5104200064123117
779,779,GRCh38_notinalldifficultregions,corrected,2601,1817,0.3787037037037037,0.45019262520638414,0.7045650301464255,0.5493619879113498
779,779,GRCh38_notinalldifficultregions,legacy,2601,2593,0.4033644859813084,0.4161203239490937,0.9293712316968131,0.5748534896110815
779,779,GRCh38_notinalllowmapandsegdupregions,corrected,2601,2537,0.39547169811320754,0.41308632242806465,0.9026701119724375,0.5667928610059492
779,779,GRCh38_notinalllowmapandsegdupregions,legacy,2601,2601,0.40477968633308437,0.41676278354479046,0.9336778639104221,0.5762892078681553
779,779,GRCh38_notinsegdups,corrected,2601,2542,0.3968313843832516,0.4138473642800944,0.9061154177433247,0.5681879557115851
779,779,GRCh38_notinsegdups,legacy,2601,2601,0.40477968633308437,0.41676278354479046,0.9336778639104221,0.5762892078681553
779,779,GRCh38_segdups,corrected,2601,59,0.026936026936026935,0.5423728813559322,0.02756244616709733,0.05245901639344262
779,779,GRCh38_segdups,legacy,2601,1566,0.3035372848948375,0.4054916985951469,0.5469422911283376,0.4657132379904657
780,780,GRCh38_alldifficultregions,corrected,1625,484,0.19202898550724637,0.5475206611570248,0.22825150732127478,0.32218844984802436
780,780,GRCh38_alldifficultregions,legacy,1625,1500,0.5848719475878499,0.6546666666666666,0.8458225667527993,0.7380683953400976
780,780,GRCh38_alllowmapandsegdupregions,corrected,1625,58,0.030431107354184278,0.6206896551724138,0.031007751937984496,0.059064807219032
780,780,GRCh38_alllowmapandsegdupregions,legacy,1625,1217,0.4984247006931317,0.6499589153656532,0.6813092161929372,0.6652649285113541
780,780,GRCh38_notinalldifficultregions,corrected,1625,1141,0.5439302481556003,0.7107800175284837,0.6985357450473729,0.7046046915725457
780,780,GRCh38_notinalldifficultregions,legacy,1625,1618,0.6270491803278688,0.6619283065512979,0.9224806201550387,0.7707808564231738
780,780,GRCh38_notinalllowmapandsegdupregions,corrected,1625,1567,0.6161137440758294,0.6636885768985322,0.8957795004306632,0.7624633431085045
780,780,GRCh38_notinalllowmapandsegdupregions,legacy,1625,1625,0.6292397660818714,0.6621538461538462,0.9267872523686477,0.7724335965541996
780,780,GRCh38_notinsegdups,corrected,1625,1572,0.6181172291296625,0.6641221374045801,0.8992248062015504,0.7639956092206366
780,780,GRCh38_notinsegdups,legacy,1625,1625,0.6292397660818714,0.6621538461538462,0.9267872523686477,0.7724335965541996
780,780,GRCh38_segdups,corrected,1625,53,0.02707275803722504,0.6037735849056604,0.02756244616709733,0.05271828665568369
780,780,GRCh38_segdups,legacy,1625,968,0.4202801867911941,0.6508264462809917,0.5426356589147286,0.5918271488961954
781,781,GRCh38_alldifficultregions,corrected,1153,310,0.18438003220611915,0.7387096774193549,0.19724375538329025,0.3113528212100612
781,781,GRCh38_alldifficultregions,legacy,1153,1067,0.6479289940828402,0.8209934395501406,0.7545219638242894,0.786355475763016
781,781,GRCh38_alllowmapandsegdupregions,corrected,1153,37,0.02305721605465414,0.7297297297297297,0.023255813953488372,0.04507512520868113
781,781,GRCh38_alllowmapandsegdupregions,legacy,1153,874,0.53353428786737,0.8100686498855835,0.6098191214470284,0.6958230958230958
781,781,GRCh38_notinalldifficultregions,corrected,1153,843,0.5705329153605015,0.863582443653618,0.6270456503014643,0.7265469061876247
781,781,GRCh38_notinalldifficultregions,legacy,1153,1149,0.7022844509948416,0.8294168842471714,0.8208440999138673,0.825108225108225
781,781,GRCh38_notinalllowmapandsegdupregions,corrected,1153,1116,0.6904231625835189,0.8333333333333334,0.8010335917312662,0.8168642951251647
781,781,GRCh38_notinalllowmapandsegdupregions,legacy,1153,1153,0.705232129697863,0.8300086730268864,0.8242894056847545,0.8271391529818496
781,781,GRCh38_notinsegdups,corrected,1153,1118,0.6919079435783222,0.8336314847942755,0.8027562446167097,0.8179025888547609
781,781,GRCh38_notinsegdups,legacy,1153,1153,0.705232129697863,0.8300086730268864,0.8242894056847545,0.8271391529818496
781,781,GRCh38_segdups,corrected,1153,35,0.02134927412467976,0.7142857142857143,0.02153316106804479,0.04180602006688963
781,781,GRCh38_segdups,legacy,1153,701,0.4367283950617284,0.8074179743223966,0.48751076658053405,0.6079484425349088
782,782,GRCh38_alldifficultregions,corrected,1136,300,0.18108326596604687,0.7466666666666667,0.1929371231696813,0.3066392881587954
782,782,GRCh38_alldifficultregions,legacy,1136,1050,0.6245407788390889,0.8095238095238095,0.7321274763135228,0.7688828584350973
782,782,GRCh38_alllowmapandsegdupregions,corrected,1136,34,0.021367521367521368,0.7352941176470589,0.02153316106804479,0.04184100418410042
782,782,GRCh38_alllowmapandsegdupregions,legacy,1136,854,0.5127627627627628,0.7997658079625293,0.5882859603789836,0.6779156327543424
782,782,GRCh38_notinalldifficultregions,corrected,1136,836,0.546862896979086,0.8444976076555024,0.6080964685615848,0.7070605908863296
782,782,GRCh38_notinalldifficultregions,legacy,1136,1132,0.6773957571324067,0.8180212014134276,0.797588285960379,0.8076755342346271
782,782,GRCh38_notinalllowmapandsegdupregions,corrected,1136,1102,0.666421207658321,0.8212341197822142,0.7795004306632214,0.7998232434821034
782,782,GRCh38_notinalllowmapandsegdupregions,legacy,1136,1136,0.6803218727139722,0.8186619718309859,0.8010335917312662,0.8097518502394427
782,782,GRCh38_notinsegdups,corrected,1136,1104,0.6678939617083947,0.8215579710144928,0.781223083548665,0.8008830022075056
782,782,GRCh38_notinsegdups,legacy,1136,1136,0.6803218727139722,0.8186619718309859,0.8010335917312662,0.8097518502394427
782,782,GRCh38_segdups,corrected,1136,32,0.019658119658119658,0.71875,0.019810508182601206,0.038558256496227995
782,782,GRCh38_segdups,legacy,1136,683,0.4228395061728395,0.8023426061493412,0.4720068906115418,0.5943600867678959
783,783,GRCh38_alldifficultregions,corrected,1199,331,0.183187946074544,0.6978851963746223,0.19896640826873385,0.30965147453083114
783,783,GRCh38_alldifficultregions,legacy,1199,1110,0.6302943287867911,0.790990990990991,0.756244616709733,0.7732276530162923
783,783,GRCh38_alllowmapandsegdupregions,corrected,1199,37,0.02305721605465414,0.7297297297297297,0.023255813953488372,0.04507512520868113
783,783,GRCh38_alllowmapandsegdupregions,legacy,1199,908,0.5235640648011782,0.7830396475770925,0.6124031007751938,0.6872885451909134
783,783,GRCh38_notinalldifficultregions,corrected,1199,868,0.5619707467282525,0.8410138248847926,0.6287683031869078,0.7195662888122227
783,783,GRCh38_notinalldifficultregions,legacy,1199,1195,0.684060042887777,0.800836820083682,0.8242894056847545,0.8123938879456706
783,783,GRCh38_notinalllowmapandsegdupregions,corrected,1199,1162,0.6724262059035278,0.8037865748709122,0.8044788975021533,0.8041325871717606
783,783,GRCh38_notinalllowmapandsegdupregions,legacy,1199,1199,0.6869192280200143,0.8015012510425354,0.8277347114556417,0.8144067796610169
783,783,GRCh38_notinsegdups,corrected,1199,1164,0.673866090712743,0.8041237113402062,0.8062015503875969,0.8051612903225807
783,783,GRCh38_notinsegdups,legacy,1199,1199,0.6869192280200143,0.8015012510425354,0.8277347114556417,0.8144067796610169
783,783,GRCh38_segdups,corrected,1199,35,0.02134927412467976,0.7142857142857143,0.02153316106804479,0.04180602006688963
783,783,GRCh38_segdups,legacy,1199,725,0.4309559939301973,0.783448275862069,0.4892334194659776,0.6023329798515377
784,784,GRCh38_alldifficultregions,corrected,1076,273,0.18219291014014838,0.8095238095238095,0.19035314384151594,0.3082287308228731
784,784,GRCh38_alldifficultregions,legacy,1076,991,0.6477794793261868,0.8536831483350151,0.7286821705426356,0.7862453531598512
784,784,GRCh38_alllowmapandsegdupregions,corrected,1076,34,0.021367521367521368,0.7352941176470589,0.02153316106804479,0.04184100418410042
784,784,GRCh38_alllowmapandsegdupregions,legacy,1076,808,0.5263565891472868,0.8403465346534653,0.5848406546080964,0.6896901980700862
784,784,GRCh38_notinalldifficultregions,corrected,1076,803,0.5599682287529786,0.8779576587795765,0.6072351421188631,0.7179226069246436
784,784,GRCh38_notinalldifficultregions,legacy,1076,1072,0.7032799389778794,0.8600746268656716,0.7941429801894918,0.8257948947604119
784,784,GRCh38_notinalllowmapandsegdupregions,corrected,1076,1042,0.6920122887864824,0.8646833013435701,0.7760551248923342,0.8179754879709488
784,784,GRCh38_notinalllowmapandsegdupregions,legacy,1076,1076,0.7063310450038138,0.8605947955390335,0.797588285960379,0.8278945015645954
784,784,GRCh38_notinsegdups,corrected,1076,1044,0.6935483870967742,0.8649425287356322,0.7777777777777778,0.819047619047619
784,784,GRCh38_notinsegdups,legacy,1076,1076,0.7063310450038138,0.8605947955390335,0.797588285960379,0.8278945015645954
784,784,GRCh38_segdups,corrected,1076,32,0.019658119658119658,0.71875,0.019810508182601206,0.038558256496227995
784,784,GRCh38_segdups,legacy,1076,650,0.4293606945540647,0.8369230769230769,0.46856158484065463,0.6007730535615683
785,785,GRCh38_alldifficultregions,corrected,1469,678,0.13518518518518519,0.3230088495575221,0.18863049095607234,0.23817292006525284
785,785,GRCh38_alldifficultregions,legacy,1469,1382,0.46065479609419874,0.5803183791606368,0.6907838070628768,0.6307510813999214
785,785,GRCh38_alllowmapandsegdupregions,corrected,1469,156,0.023310023310023312,0.19230769230769232,0.025839793281653745,0.04555808656036446
785,785,GRCh38_alllowmapandsegdupregions,legacy,1469,1140,0.39963503649635035,0.5763157894736842,0.5658914728682171,0.5710560625814863
785,785,GRCh38_notinalldifficultregions,corrected,1469,791,0.5061728395061729,0.8293299620733249,0.5650301464254953,0.6721311475409836
785,785,GRCh38_notinalldifficultregions,legacy,1469,1465,0.4962962962962963,0.5945392491467577,0.7502153316106804,0.6633663366336634
785,785,GRCh38_notinalllowmapandsegdupregions,corrected,1469,1313,0.5187231430325353,0.6435643564356436,0.7278208440999139,0.6831042845594179
785,785,GRCh38_notinalllowmapandsegdupregions,legacy,1469,1469,0.4985754985754986,0.595643294758339,0.7536606373815676,0.6653992395437263
785,785,GRCh38_notinsegdups,corrected,1469,1317,0.5211786372007366,0.6446469248291572,0.7312661498708011,0.685230024213075
785,785,GRCh38_notinsegdups,legacy,1469,1469,0.4985754985754986,0.595643294758339,0.7536606373815676,0.6653992395437263
785,785,GRCh38_segdups,corrected,1469,152,0.020202020202020204,0.17105263157894737,0.02239448751076658,0.0396039603960396
785,785,GRCh38_segdups,legacy,1469,941,0.3371501272264631,0.563230605738576,0.45650301464254955,0.5042816365366318
786,786,GRCh38_alldifficultregions,corrected,1688,824,0.1304100227790433,0.2779126213592233,0.19724375538329025,0.23073047858942064
786,786,GRCh38_alldifficultregions,legacy,1688,1589,0.4337851929092805,0.5235997482693517,0.7166236003445305,0.6050909090909091
786,786,GRCh38_alllowmapandsegdupregions,corrected,1688,140,0.023603461841070025,0.21428571428571427,0.025839793281653745,0.04611837048424289
786,786,GRCh38_alllowmapandsegdupregions,legacy,1688,1291,0.3837471783295711,0.5267234701781565,0.5857019810508183,0.5546492659053834
